number_of_dependents,city,contract,total_charges,total_long_distance_charges,total_revenue,tenure,number_of_referrals,customer_status
-0.39166225426816853,622,0,-0.1711946965384482,-0.4351212489999693,-0.2566556891292812,-0.22433699347541058,-0.5041494929965589,Stayed
-0.39166225426816853,287,2,3.262250568161511,2.804528110266782,3.3292244280759697,2.1903087531271295,-0.5041494929965589,Stayed
-0.39166225426816853,147,0,-0.1882357731232375,0.018549891015199858,-0.14336516982166495,-0.3090614056369032,-0.5041494929965589,Churned
-0.39166225426816853,427,0,-0.6748697970402168,-0.648006311040217,-0.7094782740397584,-0.7326834664443663,-0.5041494929965589,Churned
-0.39166225426816853,227,1,-0.2948199618591902,-0.4092800746552016,-0.3460067972492733,-0.2666991995561569,-0.09461675377697187,Stayed
-0.39166225426816853,273,0,0.5057131258737263,0.3933819643234292,0.5032709796933132,0.7499937463817546,-0.5041494929965589,Stayed
0.9336433278913053,268,2,3.3092121421668375,-0.07878880287354108,2.5612894178274472,2.1903087531271295,1.1339814638817889,Stayed
-0.39166225426816853,608,0,0.06740510182401603,0.5249774539361639,0.19763636943651727,-0.05488816915242533,-0.09461675377697187,Stayed
-0.39166225426816853,110,0,-0.6792158646084873,-0.6273233264252489,-0.7071011616996005,-0.817407878605859,-0.5041494929965589,Joined
0.9336433278913053,591,2,-0.406585940155207,-0.2421843813317894,-0.38667637133185495,-0.5208724360406348,-0.5041494929965589,Stayed
-0.39166225426816853,394,1,0.8024315181527198,0.057936611212774616,0.6414253116513823,0.8347181585432473,1.5435142031013758,Stayed
-0.39166225426816853,829,0,-0.6620912733519303,-0.5814747280633805,-0.6809308588395878,-0.7750456725251127,-0.5041494929965589,Joined
2.2589489100507794,751,0,0.855785894416535,0.354574153716923,0.7658792662435189,0.41109609773578415,3.1816451599797237,Stayed
-0.39166225426816853,554,0,-0.6419268637216611,-0.6241493605365108,-0.6770894114645858,-0.7750456725251127,-0.5041494929965589,Churned
-0.39166225426816853,486,2,2.2050317794515455,0.20108463631110685,1.8338859563605092,1.6819622801581735,1.5435142031013758,Stayed
-0.39166225426816853,854,0,-0.31117432863474426,-0.28812554703799675,-0.3249717238141886,-0.43614802387914214,-0.5041494929965589,Churned
-0.39166225426816853,816,0,-0.6991252070946012,-0.612780924147307,-0.7185939372356537,-0.817407878605859,-0.5041494929965589,Joined
3.5842544922102526,796,1,1.8513858476692011,-0.330631355014219,1.3523184513924127,1.215978013269964,-0.5041494929965589,Stayed
-0.39166225426816853,909,0,-0.6816465879006883,-0.5994149044217623,-0.7012116702099771,-0.817407878605859,-0.09461675377697187,Churned
-0.39166225426816853,554,0,-0.60432527997577,-0.48671985272362667,-0.5979765927577599,-0.7326834664443663,0.724448724662202,Joined
-0.39166225426816853,464,1,1.212324386916599,3.1040503848356495,1.8116342348071937,2.020859928804144,0.31491598544261507,Stayed
3.5842544922102526,614,1,0.9446774452123308,2.129283091494953,1.3273327299212838,1.7666866923196662,1.5435142031013758,Stayed
-0.39166225426816853,208,0,0.7075846952910313,1.7684738677775222,1.0446827050846614,0.665269334220262,2.772112420760137,Stayed
-0.39166225426816853,630,2,3.338502357837861,2.8505749654885264,3.4016336564548397,2.1903087531271295,1.1339814638817889,Stayed
-0.39166225426816853,725,0,1.1227279263660646,2.5214977944830075,1.6208542016533225,1.597237867996681,-0.5041494929965589,Stayed
-0.39166225426816853,1028,0,-0.5427793662172371,-0.44792564934384105,-0.5504695469636418,-0.6903212603636201,-0.5041494929965589,Churned
-0.39166225426816853,94,0,-0.6983436383012597,-0.6294975242586492,-0.7226483839324053,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,265,1,0.46772092081662237,-0.5543885912040454,0.2584754620520845,0.9618047767854863,-0.5041494929965589,Stayed
0.9336433278913053,553,0,-0.7106162080509744,-0.5843824166541737,-0.7196445654513772,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,854,0,-0.6778492557932938,-0.5998486217564689,-0.6983666489617154,-0.817407878605859,-0.5041494929965589,Churned
2.2589489100507794,694,0,-0.7107813863971706,-0.6376013973841952,-0.7346248318102362,-0.817407878605859,-0.5041494929965589,Joined
0.9336433278913053,1064,0,-0.6028684556124672,-0.4317899275708314,-0.5929016474981768,-0.7326834664443663,0.724448724662202,Churned
-0.39166225426816853,1036,0,-0.6469703248513484,-0.577929623588891,-0.6681307592652574,-0.7750456725251127,-0.5041494929965589,Joined
-0.39166225426816853,755,0,0.2216344947141786,0.19487974092661647,0.22598642969540028,0.15692286125130625,-0.5041494929965589,Stayed
2.2589489100507794,863,0,-0.7031468858963879,-0.6339347948162917,-0.7267224333640272,-0.817407878605859,-0.5041494929965589,Churned
-0.39166225426816853,368,0,-0.6989122831519389,-0.5879405654869603,-0.7114956935284855,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,1041,0,-0.7104441659782158,-0.6332529777320676,-0.7331479660672735,-0.817407878605859,-0.5041494929965589,Joined
3.5842544922102526,1015,2,-0.6400812196040488,-0.6167641184902389,-0.6735868793737363,-0.5208724360406348,-0.09461675377697187,Stayed
-0.39166225426816853,95,0,0.6055672387173493,1.429408992359248,0.8703788186577249,0.9194425707047399,1.1339814638817889,Stayed
-0.39166225426816853,522,2,1.5929270400094537,0.7872839634248092,1.4624037175275963,2.1903087531271295,1.9530469423209629,Stayed
0.9336433278913053,554,2,2.27982325063565,3.7537852728803593,2.826760292079567,2.0632221348848905,1.1339814638817889,Stayed
-0.39166225426816853,511,0,-0.4008094074280673,-0.5359571874104689,-0.4641443964048671,-0.43614802387914214,-0.5041494929965589,Churned
0.9336433278913053,957,0,-0.7081350096632804,-0.648006311040217,-0.7300443025579938,-0.817407878605859,-0.5041494929965589,Churned
2.2589489100507794,893,0,-0.6385741711628842,-0.6011838438954109,-0.6680619212064881,-0.7326834664443663,3.1816451599797237,Joined
2.2589489100507794,554,0,-0.1831538551360778,-0.23533994629144145,-0.21024604052439658,-0.39378581779839583,-0.5041494929965589,Churned
-0.39166225426816853,989,0,-0.2762019427615376,0.04256044501875231,-0.2053742045597372,-0.2666991995561569,-0.5041494929965589,Churned
-0.39166225426816853,884,0,-0.665783763616781,-0.5175979504496797,-0.6659896182149911,-0.7750456725251127,1.5435142031013758,Joined
-0.39166225426816853,854,0,-0.7107286574531919,-0.6087482607011967,-0.7265319119282869,-0.817407878605859,-0.5041494929965589,Churned
-0.39166225426816853,838,0,-0.0840590412199114,-0.04914943573260189,-0.08088599930972142,-0.22433699347541058,-0.5041494929965589,Churned
-0.39166225426816853,854,0,-0.13583455118512094,-0.262189242062161,-0.18077799966082675,-0.22433699347541058,-0.5041494929965589,Churned
-0.39166225426816853,1097,0,-0.711181686254339,-0.6122430654758833,-0.7278610252125577,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,694,0,-0.7105478878449599,-0.6380458210809035,-0.7345664692073023,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,513,0,-0.71042635168035,-0.5825011216083377,-0.7189712780094408,-0.817407878605859,-0.5041494929965589,Joined
0.9336433278913053,88,0,-0.6899190597609024,-0.6458704908484545,-0.7206370662249425,-0.7750456725251127,1.1339814638817889,Joined
-0.39166225426816853,211,0,-0.4915883336834809,-0.6403862640768077,-0.5809612404914788,-0.6479590542828737,-0.09461675377697187,Churned
-0.39166225426816853,957,0,-0.6987831871107064,-0.5923935754340494,-0.7126375115331728,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,854,0,0.3653479287569935,-0.12988487950557184,0.2476108395841244,0.15692286125130625,-0.5041494929965589,Churned
0.9336433278913053,54,0,-0.6996238745794853,-0.5131299050768624,-0.6911749049909804,-0.7750456725251127,-0.5041494929965589,Joined
-0.39166225426816853,207,0,-0.7038780397379464,-0.6403033282753675,-0.7299867028922853,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,891,1,2.8298005872460057,1.8816315651841504,2.7338997431941827,2.1903087531271295,-0.09461675377697187,Stayed
2.2589489100507794,622,2,2.722581382827013,1.1580264626481134,2.47860110920202,1.9361355166426515,0.31491598544261507,Stayed
2.2589489100507794,554,0,-0.7108501525410766,-0.6204867848987904,-0.7299025538315197,-0.817407878605859,2.3625796815405495,Joined
-0.39166225426816853,150,0,-0.699244281894771,-0.6420937790230763,-0.7268669677328008,-0.817407878605859,-0.5041494929965589,Churned
-0.39166225426816853,298,0,-0.6391388772175056,-0.5985719333409435,-0.6677741291257355,-0.7750456725251127,0.31491598544261507,Churned
-0.39166225426816853,744,1,2.3199077622409714,1.8017299298821152,2.3133308141701927,1.8514111044811588,-0.5041494929965589,Churned
-0.39166225426816853,368,0,-0.6973469695588583,-0.5894863822454921,-0.7089817079916988,-0.817407878605859,0.724448724662202,Joined
-0.39166225426816853,863,0,-0.6957350752382493,-0.5964204004298842,-0.71138038774616,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,316,0,-0.4192857610587174,-0.35676716820615806,-0.4285714442547979,-0.6055968482021274,-0.5041494929965589,Churned
-0.39166225426816853,649,0,-0.06497208866925823,0.33400002691571784,0.04094399914682936,0.15692286125130625,-0.5041494929965589,Stayed
-0.39166225426816853,554,0,-0.6915675246206024,-0.5946915964661075,-0.7076427214060192,-0.817407878605859,-0.5041494929965589,Churned
-0.39166225426816853,115,0,-0.6520805257123798,-0.5325320593277902,-0.6594536716018415,-0.7750456725251127,-0.5041494929965589,Joined
-0.39166225426816853,840,0,-0.560627501968117,-0.41755257662390954,-0.5544624587256646,-0.6903212603636201,-0.5041494929965589,Churned
-0.39166225426816853,315,0,-0.6841016184258115,-0.6070893802920531,-0.7052709006435086,-0.817407878605859,-0.5041494929965589,Churned
-0.39166225426816853,554,0,-0.71066942400957,-0.633256077275332,-0.7333247775779619,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,90,0,0.239500310911857,-0.20446514886291334,0.12850034651480777,0.36873389165503784,-0.09461675377697187,Churned
-0.39166225426816853,887,0,-0.6673014477277011,-0.6400870926169286,-0.7013567892422305,-0.7750456725251127,-0.5041494929965589,Joined
-0.39166225426816853,554,0,-0.6953039361275237,-0.5497828694168051,-0.6980289966189654,-0.7750456725251127,2.3625796815405495,Joined
0.9336433278913053,270,0,-0.7107379903128457,-0.6036625650489058,-0.7251199914473767,-0.817407878605859,2.772112420760137,Joined
-0.39166225426816853,987,0,-0.6856760720480517,-0.6188557970419284,-0.7097842160467935,-0.817407878605859,-0.5041494929965589,Churned
-0.39166225426816853,1105,0,-0.10303721542512811,-0.23917718422658682,-0.11076641573706486,-0.22433699347541058,-0.5041494929965589,Churned
-0.39166225426816853,511,0,-0.44917155951258936,-0.2653090393757986,-0.42639267625749194,-0.6055968482021274,-0.5041494929965589,Churned
-0.39166225426816853,840,0,-0.5998172475936605,-0.46176479074519744,-0.598883144703322,-0.7326834664443663,-0.5041494929965589,Churned
-0.39166225426816853,368,0,-0.6984753246045071,-0.5803105807945582,-0.7090251724490213,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,212,0,-0.6417346256129052,-0.6457133889531117,-0.6829568974085097,-0.6903212603636201,-0.5041494929965589,Stayed
-0.39166225426816853,702,0,-0.7106451167766481,-0.6073751320531809,-0.7260834750178641,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,866,0,-0.6966632580117373,-0.5205749135887063,-0.690939998451968,-0.7750456725251127,0.31491598544261507,Joined
-0.39166225426816853,74,0,-0.32371315433293096,-0.22502301374836392,-0.31715631788161175,-0.47851022995988846,-0.5041494929965589,Churned
-0.39166225426816853,85,0,-0.6942747330986953,-0.6353517665955356,-0.72110388743827,-0.7750456725251127,-0.5041494929965589,Joined
-0.39166225426816853,94,2,-0.6401541413028149,-0.5581850074590298,-0.6572967965300974,-0.5632346421213811,-0.5041494929965589,Stayed
0.9336433278913053,573,0,-0.6963177193617586,-0.6405684348439666,-0.7226644097215583,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,681,0,0.18393591615651936,0.530891582019012,0.3311991208091479,-0.012525963071679018,-0.5041494929965589,Churned
-0.39166225426816853,44,0,-0.6991477956045365,-0.6284592498441899,-0.7229867622487398,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,1023,0,-0.6074408489122334,-0.5388851267659717,-0.6263589962994468,-0.7326834664443663,-0.5041494929965589,Joined
-0.39166225426816853,404,0,-0.6653925242623103,-0.648006311040217,-0.7020756811917817,-0.7326834664443663,-0.5041494929965589,Joined
-0.39166225426816853,4,0,-0.674281662321424,-0.6461068566091605,-0.708488828245318,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,883,0,1.022209063047078,-0.34913839651224127,0.6994930837767079,0.6229071281395158,-0.5041494929965589,Churned
-0.39166225426816853,567,0,-0.5169407776211389,-0.648006311040217,-0.5785272211202032,-0.47851022995988846,-0.5041494929965589,Churned
-0.39166225426816853,933,0,-0.6990029413438429,-0.6287094519551161,-0.7229434393958583,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,236,2,3.054870077069829,0.9566859384560363,2.636974880876203,2.105584340965637,-0.09461675377697187,Churned
-0.39166225426816853,179,0,-0.6854477586318034,-0.6162632263246232,-0.7088824021964454,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,54,0,-0.6958788883896391,-0.5304484370587746,-0.6930826338058125,-0.7750456725251127,-0.5041494929965589,Joined
-0.39166225426816853,774,0,-0.6982206016020959,-0.5860079864936738,-0.7104161247360554,-0.817407878605859,-0.5041494929965589,Churned
-0.39166225426816853,854,0,-0.6827925726722595,-0.5987208846713341,-0.699968215469826,-0.817407878605859,-0.5041494929965589,Churned
-0.39166225426816853,879,0,-0.6955937794816955,-0.5974001955442496,-0.7115434440577006,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,38,0,-0.2756719947304903,-0.5854486265720632,-0.3802119912193164,-0.39378581779839583,-0.5041494929965589,Churned
-0.39166225426816853,857,0,-0.6131223899069348,-0.6167896762226693,-0.6525367680679685,-0.7326834664443663,-0.5041494929965589,Joined
-0.39166225426816853,353,1,0.4398162174221532,0.5321484624178009,0.47957631373892945,0.9194425707047399,-0.09461675377697187,Stayed
0.9336433278913053,750,0,-0.6516714310201979,-0.5631527717136755,-0.6676791244554798,-0.7750456725251127,1.1339814638817889,Joined
0.9336433278913053,840,0,-0.654744343627066,-0.5281906851639973,-0.6603228497865664,-0.7750456725251127,0.31491598544261507,Joined
-0.39166225426816853,987,1,0.33801752594476925,0.4960212754752085,0.40092824943649347,0.19928506733205256,0.724448724662202,Churned
-0.39166225426816853,282,1,-0.5187395128573676,-0.09030051667897726,-0.4318936921948042,0.11456065517055992,3.591177899199311,Stayed
-0.39166225426816853,199,1,1.671682474676771,1.6142903818089662,1.754702483740835,1.215978013269964,1.1339814638817889,Stayed
-0.39166225426816853,335,0,-0.6980682648927932,-0.6358026743524631,-0.7241928030941047,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,703,0,-0.6934599031007859,-0.5823922637945746,-0.7056885950753968,-0.817407878605859,-0.5041494929965589,Churned
0.9336433278913053,915,2,2.175863099945132,1.8691945599617288,2.219645750319782,1.8937733105619052,0.724448724662202,Stayed
-0.39166225426816853,827,0,-0.2569628941282987,-0.5355947143936671,-0.35168632589161036,-0.3514236117176495,-0.5041494929965589,Churned
-0.39166225426816853,270,0,-0.7111069977788778,-0.601776863333389,-0.7248819966394949,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,854,0,-0.00908976018155392,0.20372443829485945,0.048238462816440196,-0.13961258131391796,-0.09461675377697187,Churned
-0.39166225426816853,304,0,-0.7017003935979165,-0.6461184983503288,-0.7299085444395416,-0.7750456725251127,-0.5041494929965589,Joined
-0.39166225426816853,140,2,1.2949689788514374,-0.648006311040217,0.8291409865640375,2.147946547046383,0.31491598544261507,Stayed
-0.39166225426816853,651,0,0.24846967986007923,-0.0016358273690217568,0.19210761404716103,0.36873389165503784,-0.5041494929965589,Stayed
-0.39166225426816853,957,0,0.40960232690009296,0.19237601121006767,0.3721073336362093,0.4958205098972768,1.9530469423209629,Stayed
-0.39166225426816853,120,0,-0.69377385049167,-0.600273837355357,-0.7076721170767063,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,461,0,-0.00864898715407675,-0.38221097639763557,-0.11492793547219739,-0.18197478739466427,-0.5041494929965589,Churned
-0.39166225426816853,465,2,-0.11100998782354791,3.441836180942208,0.8722546463791135,1.9361355166426515,-0.5041494929965589,Stayed
3.5842544922102526,554,0,0.13145466057351615,-0.3705005293049142,-0.01954574903479486,-0.09725037523317165,-0.5041494929965589,Churned
-0.39166225426816853,820,1,2.4204301890870936,3.144842702861941,2.766944032861832,1.5548756619159347,-0.5041494929965589,Churned
-0.39166225426816853,14,0,-0.7033181937502286,-0.603827817464942,-0.7193705857044449,-0.7750456725251127,-0.5041494929965589,Joined
-0.39166225426816853,503,0,-0.3329593316344343,-0.43573357420238606,-0.3831791297703184,-0.43614802387914214,-0.5041494929965589,Stayed
-0.39166225426816853,488,0,-0.7044300300134252,-0.6401436867437225,-0.708958468073154,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,188,0,-0.7106461545451507,-0.6074140553292295,-0.7260951475065015,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,1046,0,0.8274321286729817,1.013645930735456,0.9279951751056531,0.41109609773578415,-0.5041494929965589,Churned
-0.39166225426816853,854,0,-0.710718038475414,-0.6299495211822811,-0.7324400248267806,-0.817407878605859,-0.5041494929965589,Churned
-0.39166225426816853,854,0,-0.46193107124277366,-0.37569635373355353,-0.46716358772610755,-0.6479590542828737,-0.5041494929965589,Churned
-0.39166225426816853,268,0,-0.7110663068108288,-0.6253522751340683,-0.7314291494604895,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,31,0,0.5346713975393018,-0.399895365050777,0.3068618557706898,0.538182715978023,-0.5041494929965589,Churned
-0.39166225426816853,493,0,-0.6813792083385463,-0.5658458761026002,-0.6916350760534137,-0.7750456725251127,0.724448724662202,Churned
-0.39166225426816853,581,2,0.008119760727230111,2.848669953747674,0.7997770680022985,2.020859928804144,-0.5041494929965589,Stayed
2.2589489100507794,775,1,-0.27591025596647345,-0.3359653878886055,-0.3107774958356649,0.792355952462501,-0.09461675377697187,Stayed
-0.39166225426816853,1077,2,-0.48565736885051014,0.24615177120898482,-0.3184516817160831,0.15692286125130625,1.1339814638817889,Stayed
-0.39166225426816853,854,0,-0.5545440669514905,-0.47133007930288384,-0.5661900464910696,-0.6903212603636201,-0.5041494929965589,Churned
-0.39166225426816853,305,0,-0.6008488054332676,-0.5001922632384823,-0.6104124237059926,-0.7326834664443663,-0.5041494929965589,Joined
-0.39166225426816853,854,0,-0.31912851610180976,-0.32499796315198426,-0.34147423935733795,-0.39378581779839583,-0.09461675377697187,Churned
-0.39166225426816853,240,0,-0.6684478679441938,-0.5692488208442062,-0.6824841723423202,-0.817407878605859,-0.09461675377697187,Churned
-0.39166225426816853,245,0,-0.28719546482484465,-0.4392788975380446,-0.34842283521093126,-0.47851022995988846,-0.09461675377697187,Churned
3.5842544922102526,274,2,3.217355108954556,-0.17364478034126668,2.4630704707799964,2.147946547046383,1.5435142031013758,Stayed
-0.39166225426816853,1036,0,-0.44971918355577,-0.47693721884498197,-0.48587721454295874,-0.5632346421213811,-0.5041494929965589,Churned
-0.39166225426816853,818,0,-0.5846364213089408,-0.516111462439634,-0.6021915092977225,-0.7326834664443663,-0.09461675377697187,Churned
-0.39166225426816853,854,0,-0.6984447313442332,-0.6323254611956487,-0.7235165084718462,-0.817407878605859,-0.5041494929965589,Churned
-0.39166225426816853,289,0,-0.6467369573373446,-0.6375768421998257,-0.6845935849295157,-0.7750456725251127,-0.5041494929965589,Joined
-0.39166225426816853,1066,1,0.6594077596396046,1.5620114167492907,0.9494369829478327,1.470151249754442,1.5435142031013758,Stayed
2.2589489100507794,807,2,-0.6952586383370147,-0.462961634869854,-0.6737653488128158,-0.7326834664443663,3.1816451599797237,Joined
-0.39166225426816853,554,0,1.444365011637934,-0.07628184171669271,1.1527055990666941,0.8770803646239936,-0.5041494929965589,Churned
-0.39166225426816853,301,1,0.028003077257435508,3.682112590370568,1.0478875605438764,2.147946547046383,1.5435142031013758,Stayed
-0.39166225426816853,245,0,-0.5712559319219219,-0.49586791867086,-0.5860910095837866,-0.6903212603636201,-0.5041494929965589,Churned
-0.39166225426816853,17,0,-0.7106246981864375,-0.605578460913655,-0.72556614863193,-0.817407878605859,-0.5041494929965589,Joined
-0.39166225426816853,351,2,0.20362283511896814,1.4957986515279516,0.5749511414274326,2.147946547046383,-0.5041494929965589,Stayed
-0.39166225426816853,753,0,2.265921397921184,0.8861540727750452,2.0548539052735717,2.0632221348848905,-0.09461675377697187,Churned
-0.39166225426816853,240,0,-0.6735406060137422,-0.5815721640264068,-0.6899009962351283,-0.817407878605859,-0.09461675377697187,Churned
-0.39166225426816853,734,0,-0.6104507026721169,-0.648006311040217,-0.6591612325851619,-0.5208724360406348,-0.5041494929965589,Churned
-0.39166225426816853,835,2,1.8390620805777416,1.3008206998517158,1.7979642352181262,1.9361355166426515,-0.09461675377697187,Churned
-0.39166225426816853,23,0,0.2639533872314005,0.42070527557793963,0.32205994625178935,0.029836243009067297,-0.5041494929965589,Stayed
-0.39166225426816853,854,0,-0.43980443153190746,-0.6145463586415005,-0.5165340110505773,-0.6055968482021274,-0.5041494929965589,Churned
-0.39166225426816853,169,0,1.7645673903073993,1.7521744734337286,1.8636752809413921,1.1312536011084715,-0.09461675377697187,Churned
-0.39166225426816853,1002,0,-0.6180053422582086,-0.5031444804689299,-0.6246370481320359,-0.7326834664443663,-0.5041494929965589,Churned
-0.39166225426816853,865,0,0.12656890675619187,-0.41413890539715287,-0.018220518519076995,-0.13961258131391796,0.31491598544261507,Stayed
