number_of_dependents,city,contract,total_charges,total_long_distance_charges,total_revenue,tenure,number_of_referrals,customer_status
3.4196562014375713,622,2,-0.0782115187370955,1.082102692931849,0.21504650031935285,1.5245579026905425,0.7423166805731903,Stayed
-0.3823568032693968,366,1,-0.4084783002508893,0.9529798834555057,-0.08837302583689764,0.30151668267925924,-0.47615131433573066,Stayed
3.4196562014375713,310,2,0.08528054619652087,3.5303545652888677,1.0081514284111073,2.1797585562680153,1.5546286771791378,Stayed
3.4196562014375713,640,1,1.073091809563798,1.896951025413123,1.3407178468602283,0.7819971619694062,-0.06999531603275702,Stayed
-0.3823568032693968,554,1,-0.17946664350989014,3.191345409164913,0.7081325826820644,1.3061576848313845,1.5546286771791378,Stayed
-0.3823568032693968,554,1,3.578902609555162,3.9009030487992695,3.85330072649616,2.048718425552521,3.1792526703910324,Stayed
-0.3823568032693968,130,1,0.05672414569391405,1.8315710191316206,0.5117191771446826,2.0923984691243525,-0.47615131433573066,Stayed
0.8849808649662593,807,2,-0.2197658629107652,-0.5609696123424832,-0.3422289975546892,0.039436421248270036,1.148472678876164,Stayed
3.4196562014375713,872,2,-0.0891270026675311,1.4739811525052684,0.31286113943829774,1.0440774234003953,-0.47615131433573066,Stayed
-0.3823568032693968,957,0,1.9869233138719853,-0.12942759119786168,1.508479157010301,1.568237946262374,0.3361606822702166,Stayed
-0.3823568032693968,554,0,2.327491750146532,0.9326075167450634,2.0643541280499567,1.7429581205497,1.148472678876164,Stayed
3.4196562014375713,437,2,-0.5405049481821005,-0.20362687071034416,-0.4971842928777694,-0.31000392732638227,0.7423166805731903,Stayed
3.4196562014375713,1097,0,0.3692966341859992,0.4924315661151216,0.40651612999523323,0.34519672625109077,2.366940673785085,Stayed
-0.3823568032693968,854,0,-0.6117091318652361,-0.4250817561495562,-0.6132435195907696,-0.7468043630446976,-0.47615131433573066,Churned
-0.3823568032693968,348,1,0.44933462026760457,1.4786919727074554,0.7371494859573717,0.34519672625109077,-0.47615131433573066,Stayed
3.4196562014375713,893,2,-0.32374318660997653,0.3537789990494356,-0.19419666571535657,0.2578366391074277,-0.06999531603275702,Stayed
-0.3823568032693968,863,1,0.19955952465648572,-0.3119139541120959,0.03597614564131691,0.2578366391074277,1.5546286771791378,Stayed
0.8849808649662593,1010,0,0.002840619885724134,-0.5609696123424832,-0.17249269297648492,0.4325568133947539,-0.47615131433573066,Stayed
-0.3823568032693968,1041,2,2.711028228298834,3.0376645533886433,2.937150710295934,2.31079868698351,1.5546286771791378,Stayed
-0.3823568032693968,541,1,-0.27183458943467725,-0.04114218701523256,-0.24200746501377512,-0.22264384018271918,-0.47615131433573066,Stayed
-0.3823568032693968,292,1,1.2249211202734525,1.4078443259289883,1.3272073754219273,0.6946370748257431,-0.47615131433573066,Stayed
-0.3823568032693968,136,0,-0.6366893102488248,-0.49463199670840485,-0.6517496211481612,-0.7904844066165292,-0.47615131433573066,Joined
-0.3823568032693968,318,0,0.7315092207480364,-0.4691472316801792,0.43839698485103723,0.4325568133947539,-0.47615131433573066,Stayed
-0.3823568032693968,1012,1,2.31142543883572,-0.018283125050521022,1.8103513945381426,1.9613583384088578,-0.47615131433573066,Stayed
3.4196562014375713,206,0,1.3505692824849223,0.9076015563931255,1.2901059938930373,0.8693572491130692,-0.06999531603275702,Stayed
-0.3823568032693968,696,2,1.3005021728186694,2.166054698799048,1.5924269031911762,0.9130372926849007,-0.47615131433573066,Stayed
-0.3823568032693968,256,0,1.4943921257639392,1.7675656456304283,1.636560271250802,0.9130372926849007,-0.47615131433573066,Churned
0.8849808649662593,676,0,-0.062358713224433364,-0.36405732789105943,-0.11479434195506422,-0.3536839708982138,-0.47615131433573066,Churned
-0.3823568032693968,449,0,-0.4924394553735072,-0.16563140285008043,-0.44910932235011025,-0.5720841887573714,3.585408668694006,Stayed
-0.3823568032693968,893,0,0.34765248389850933,-0.43864274020699995,0.13673860022305687,0.4762368569665854,-0.47615131433573066,Stayed
-0.3823568032693968,863,0,-0.3775466477438601,0.30060078935720475,-0.2322750614730254,0.34519672625109077,-0.47615131433573066,Stayed
-0.3823568032693968,1078,1,3.2409229310831877,3.7085780220529263,3.5330119804155506,2.223438599839847,0.7423166805731903,Stayed
-0.3823568032693968,622,1,2.677134182842469,0.1442170039567289,2.124991908145943,1.655598033406037,3.585408668694006,Stayed
-0.3823568032693968,854,1,0.8761327107701172,1.08466661474681,0.9611750747415596,1.6992780769778686,3.585408668694006,Stayed
-0.3823568032693968,799,0,-0.013359132548932335,0.07438874777939054,-0.007586948018678693,-0.1352837530390561,-0.47615131433573066,Stayed
-0.3823568032693968,469,2,3.7073797235921244,3.5442090102769397,3.8573932839523306,2.1797585562680153,0.7423166805731903,Stayed
-0.3823568032693968,1062,0,-0.6497398521607639,-0.5118998556790451,-0.6666899717796526,-0.7904844066165292,-0.47615131433573066,Churned
-0.3823568032693968,554,0,-0.6070920689802352,-0.49809174662738825,-0.6294376352626248,-0.7904844066165292,-0.47615131433573066,Churned
0.8849808649662593,638,1,0.8670053378991903,1.0137108507833743,0.9390308166206203,0.5635969441102484,3.1792526703910324,Stayed
2.1523185332019152,727,0,0.10946007783704588,0.6427762344695148,0.2432079919952148,-0.1352837530390561,2.7730966720880588,Stayed
-0.3823568032693968,1033,1,1.5064018269098953,2.432254653502969,1.8264490667453546,1.3061576848313845,-0.06999531603275702,Churned
-0.3823568032693968,140,2,1.5525991439846734,-0.5609696123424832,1.05012110830743,2.2671186434116786,0.3361606822702166,Stayed
-0.3823568032693968,837,0,1.2855033904986088,1.9717063361625853,1.5278810661800768,0.60727698768208,-0.47615131433573066,Stayed
-0.3823568032693968,478,0,-0.5601207933871623,0.20511786971811913,-0.40162559219265614,-0.3973640144700453,3.1792526703910324,Stayed
-0.3823568032693968,351,0,0.5764506348413582,0.6151291257419246,0.6528830570237619,0.08311646482010157,-0.06999531603275702,Churned
0.8849808649662593,27,0,0.11298292350652629,-0.5609696123424832,-0.08082527643002574,0.7819971619694062,-0.06999531603275702,Churned
-0.3823568032693968,520,0,0.5105574078872123,0.7939549496793774,0.5993485477584655,0.30151668267925924,-0.47615131433573066,Stayed
-0.3823568032693968,810,1,0.2731656485688125,-0.5609696123424832,0.045012478958988626,1.3498377284032161,-0.47615131433573066,Stayed
-0.3823568032693968,854,0,-0.3874479791330817,-0.2515382289634085,-0.3954154717084466,-0.5284041451855399,-0.47615131433573066,Churned
-0.3823568032693968,631,2,2.289647847424386,3.8851024944817696,2.8361869823966774,1.830318207693363,-0.06999531603275702,Stayed
-0.3823568032693968,84,0,0.1691082601952947,0.5029034877449016,0.25209337032474904,-0.17896379661088765,-0.47615131433573066,Churned
2.1523185332019152,953,0,-0.04810720119789872,-0.5609696123424832,-0.20737587481857792,0.30151668267925924,-0.47615131433573066,Stayed
-0.3823568032693968,674,0,2.9411607904801227,3.133301926149112,3.14390453252073,2.31079868698351,3.1792526703910324,Stayed
-0.3823568032693968,493,1,-0.1986021006691136,1.3011172190532065,0.17992849960682386,1.087757466972227,-0.06999531603275702,Stayed
-0.3823568032693968,370,0,2.5299219350178155,4.411617739964912,3.16955430092175,2.048718425552521,-0.47615131433573066,Stayed
-0.3823568032693968,12,0,-0.5633767568089547,-0.44726122438018173,-0.5812955736291269,-0.7468043630446976,-0.47615131433573066,Churned
-0.3823568032693968,891,1,1.0840339817190023,-0.036323249628077155,0.8169459699644676,1.087757466972227,-0.47615131433573066,Stayed
-0.3823568032693968,541,0,-0.09860132246045206,-0.29444530608365754,-0.17468573349859273,-0.31000392732638227,-0.47615131433573066,Churned
-0.3823568032693968,554,2,3.414556521428945,1.4010329432759896,3.0455112326139253,2.1797585562680153,-0.06999531603275702,Stayed
-0.3823568032693968,314,0,-0.6175271648648325,-0.55906983894947,-0.6541900601230497,-0.7904844066165292,-0.47615131433573066,Churned
-0.3823568032693968,957,0,-0.626307590813765,-0.44165457607397207,-0.6292112027804186,-0.703124319472866,-0.47615131433573066,Churned
-0.3823568032693968,987,0,-0.5586529410248787,-0.5466054720538469,-0.6045552213846371,-0.7468043630446976,3.585408668694006,Joined
-0.3823568032693968,316,2,0.6212601642281591,-0.4371136543053064,0.35209685677168673,0.34519672625109077,-0.47615131433573066,Stayed
-0.3823568032693968,802,0,-0.3874479791330817,-0.025264406137041086,-0.3285214459929869,0.30151668267925924,-0.47615131433573066,Stayed
-0.3823568032693968,44,0,1.4475809795194792,0.6528002420472836,1.2971421736178879,0.8693572491130692,3.1792526703910324,Stayed
-0.3823568032693968,768,0,0.6004700371332704,0.7858616061188983,0.667785668908219,0.2578366391074277,-0.47615131433573066,Churned
-0.3823568032693968,634,0,-0.6224911746718277,-0.4994818247198369,-0.6419123877545381,-0.7904844066165292,-0.47615131433573066,Churned
-0.3823568032693968,932,0,-0.04506474357425647,0.36463705348267356,0.046303982746386675,0.1267965083919331,-0.06999531603275702,Churned
-0.3823568032693968,491,2,-0.40935901166825944,-0.16655812157837954,-0.38409384759813875,0.21415659553559618,-0.47615131433573066,Stayed
-0.3823568032693968,102,0,0.17468609917197214,-0.3308962427300894,0.030109867074531466,-0.0042436223235614995,2.7730966720880588,Stayed
2.1523185332019152,870,2,0.3258215160376379,0.4479181765324875,0.36027777848991294,2.2671186434116786,0.3361606822702166,Stayed
-0.3823568032693968,255,1,1.3117646036710997,0.7209140685772687,1.2089383354103596,0.60727698768208,2.366940673785085,Stayed
-0.3823568032693968,234,0,-0.629376736662176,-0.5485052454468601,-0.6606308062835804,-0.703124319472866,-0.47615131433573066,Joined
0.8849808649662593,1013,0,1.4840370945536483,-0.48184327825787704,1.0177412633519494,1.2187975976877214,2.366940673785085,Stayed
3.4196562014375713,854,2,2.9829545504680497,-0.3924303662891507,2.219548435437588,1.8739982512651947,0.3361606822702166,Stayed
-0.3823568032693968,48,1,3.7750076851562415,-0.2451438697381446,2.881762809231839,2.2671186434116786,-0.47615131433573066,Stayed
-0.3823568032693968,351,2,-0.3371673636686786,-0.10720178703082117,-0.3112664522100547,-0.5284041451855399,2.7730966720880588,Stayed
2.1523185332019152,250,0,0.3924353250605413,1.38486170146717,0.6669763824440378,0.34519672625109077,1.9607846754821114,Stayed
-0.3823568032693968,811,0,-0.6423472138998085,-0.5553784093484119,-0.6726862393640008,-0.7468043630446976,-0.47615131433573066,Joined
3.4196562014375713,514,2,-0.2095976492738556,-0.5609696123424832,-0.33424096276574977,0.2578366391074277,-0.47615131433573066,Stayed
-0.3823568032693968,409,1,0.4666019016930128,1.2280608926389598,0.6826715080162163,0.4762368569665854,-0.47615131433573066,Stayed
-0.3823568032693968,693,1,2.65194049866073,0.9565631958715954,2.325741076398161,1.6992780769778686,-0.06999531603275702,Churned
-0.3823568032693968,38,0,-0.20380630449902792,-0.5297700818230797,-0.27928915388960746,-0.3973640144700453,-0.06999531603275702,Churned
-0.3823568032693968,193,0,-0.3220084520000051,-0.43210937317249115,-0.3875658123252998,-0.44104405804187685,-0.47615131433573066,Stayed
-0.3823568032693968,451,0,-0.4068503185399931,-0.2949086654478071,-0.4169684894591808,-0.5720841887573714,-0.06999531603275702,Churned
0.8849808649662593,901,1,2.461439950261097,3.586838071778699,2.9069429398919864,2.1797585562680153,2.366940673785085,Stayed
-0.3823568032693968,842,2,2.794108672004082,0.5042935658373504,2.314641691575944,2.048718425552521,-0.47615131433573066,Stayed
-0.3823568032693968,596,1,3.6778892352226102,0.5429068461831469,3.0194127924426075,2.223438599839847,-0.47615131433573066,Churned
-0.3823568032693968,45,1,-0.2993234609465324,-0.3458936408163968,-0.3463383277873195,0.2578366391074277,-0.47615131433573066,Churned
2.1523185332019152,436,2,-0.199055800490183,1.1676388315538575,0.14333449456583994,1.17511755411589,-0.06999531603275702,Stayed
-0.3823568032693968,134,1,2.5686732373821006,0.38984380289240955,2.1064705697403023,1.5245579026905425,2.366940673785085,Stayed
-0.3823568032693968,240,0,0.18448067766211856,-0.04223880417705315,0.11617098308933085,-0.17896379661088765,-0.47615131433573066,Churned
0.8849808649662593,607,0,-0.5545963308600225,-0.4080610221731291,-0.5637554426463794,-0.31000392732638227,-0.47615131433573066,Stayed
-0.3823568032693968,74,0,-0.07380796165024492,-0.5609696123424832,-0.2275661044819603,0.1267965083919331,-0.47615131433573066,Stayed
-0.3823568032693968,560,2,1.4956998487776103,-0.5609696123424832,1.004998146436681,2.223438599839847,3.1792526703910324,Stayed
-0.3823568032693968,357,0,0.6413030210295213,0.5849180951993733,0.6998216719462753,0.4762368569665854,-0.47615131433573066,Stayed
0.8849808649662593,447,1,3.1367321015858263,2.5468434242571547,3.1312033475466103,2.2671186434116786,-0.06999531603275702,Stayed
-0.3823568032693968,714,1,-0.35253978113550255,-0.10641407611176694,-0.32312899836118836,0.4762368569665854,0.3361606822702166,Stayed
-0.3823568032693968,854,0,-0.46182806156370343,-0.38322496025471287,-0.4841350727921108,-0.6594442759010345,1.5546286771791378,Churned
-0.3823568032693968,306,0,-0.571036277317598,-0.5172902696153182,-0.6063247493011371,-0.7468043630446976,-0.47615131433573066,Churned
0.8849808649662593,636,1,-0.5431737706589796,-0.4395694589352991,-0.5633361232348866,-0.3973640144700453,-0.47615131433573066,Stayed
-0.3823568032693968,186,1,-0.5144038643582225,-0.33608586760856446,-0.512640406385397,-0.6594442759010345,-0.47615131433573066,Stayed
-0.3823568032693968,840,2,0.7034598965160367,-0.5609696123424832,0.3830468225339766,1.4371978155468794,-0.47615131433573066,Stayed
-0.3823568032693968,854,0,-0.541225530250858,-0.39099395226028705,-0.5486180118914864,-0.615764232329203,-0.47615131433573066,Churned
3.4196562014375713,1015,2,-0.5719970534092744,-0.5255071756729037,-0.6093103035109664,-0.4847241016137084,-0.06999531603275702,Stayed
-0.3823568032693968,130,1,-0.6126699079569126,-0.4871101296970437,-0.6308381620970109,-0.7468043630446976,-0.47615131433573066,Joined
-0.3823568032693968,392,0,-0.5348737327558856,-0.49739670758116383,-0.5725150251524659,-0.703124319472866,-0.47615131433573066,Joined
-0.3823568032693968,556,0,-0.04938823598680076,-0.21321840954824003,-0.11397247590853815,-0.0042436223235614995,-0.47615131433573066,Stayed
-0.3823568032693968,201,2,1.9595145070344364,-0.15395474687351163,1.4802883129756346,2.31079868698351,-0.47615131433573066,Stayed
-0.3823568032693968,439,1,0.5667361210255182,-0.5609696123424832,0.2756381552800745,1.9176782948370261,0.3361606822702166,Stayed
-0.3823568032693968,1094,2,1.3622053484841155,-0.5609696123424832,0.9005498742279185,2.048718425552521,-0.06999531603275702,Stayed
-0.3823568032693968,987,0,-0.6198223521949486,-0.49214530145413554,-0.6378240234924825,-0.7904844066165292,-0.47615131433573066,Churned
-0.3823568032693968,537,1,1.883052743071849,0.8559833232268647,1.6944053840662454,1.7866381641215316,-0.47615131433573066,Stayed
3.4196562014375713,1011,1,0.5119718837999583,-0.5609696123424832,0.2326159836609047,1.262477641259553,0.7423166805731903,Stayed
-0.3823568032693968,118,0,-0.6146715248145719,-0.5094749416733291,-0.6384823549685262,-0.7904844066165292,-0.47615131433573066,Churned
-0.3823568032693968,724,0,0.11076780085071668,0.5726390720494102,0.22519403007748054,-0.17896379661088765,-0.47615131433573066,Churned
-0.3823568032693968,609,0,2.2250890317086798,2.108752590765886,2.303215237612763,1.3498377284032161,1.148472678876164,Stayed
0.8849808649662593,330,2,2.723358188142016,3.1922412372689357,2.988802475403627,2.31079868698351,3.585408668694006,Stayed
-0.3823568032693968,690,0,1.3933771950140637,2.513296206292727,1.8015918120320564,1.17511755411589,-0.47615131433573066,Stayed
0.8849808649662593,848,2,2.9335012699714795,2.7752178095343334,3.040672286605297,2.31079868698351,1.148472678876164,Stayed
3.4196562014375713,270,0,-0.6498199168350702,-0.5080230823323271,-0.6657003779685293,-0.7904844066165292,0.3361606822702166,Joined
-0.3823568032693968,503,0,-0.6335934761756451,-0.5159774180835611,-0.655112562828334,-0.7904844066165292,-0.47615131433573066,Joined
-0.3823568032693968,853,2,2.617432624034683,-0.2950167826327753,1.9588449777301176,2.0923984691243525,-0.47615131433573066,Stayed
0.8849808649662593,554,2,1.4054936490590952,0.10181962213704436,1.1144950243598177,1.262477641259553,1.5546286771791378,Stayed
-0.3823568032693968,267,2,3.409192188250418,4.09968421601943,3.773944527871132,2.31079868698351,-0.47615131433573066,Stayed
-0.3823568032693968,96,1,1.6639157294953024,2.7592782474075883,2.0389727240722926,1.4371978155468794,1.9607846754821114,Stayed
3.4196562014375713,181,1,1.1714112296120256,4.292410820881369,2.068291537323875,2.0923984691243525,-0.06999531603275702,Stayed
-0.3823568032693968,566,0,0.5284118302575336,0.16774021434338815,0.44336591987722784,0.3888767698229223,-0.06999531603275702,Churned
0.8849808649662593,885,0,0.43150688612205196,1.083894349139894,0.6159619828418136,0.5635969441102484,3.1792526703910324,Stayed
-0.3823568032693968,745,0,0.3694834517593807,-0.26821916607279256,0.20015646801724046,0.34519672625109077,0.3361606822702166,Churned
-0.3823568032693968,343,0,-0.5170459986103328,-0.4151040845082024,-0.5361684185642627,-0.703124319472866,-0.47615131433573066,Joined
-0.3823568032693968,854,0,-0.5634568214832611,-0.43607881839203905,-0.5783225990016423,-0.7468043630446976,-0.47615131433573066,Churned
2.1523185332019152,855,0,-0.31264088510615934,-0.06763089733244892,-0.2812557619295091,-0.44104405804187685,-0.47615131433573066,Churned
2.1523185332019152,814,2,1.2007149004081583,2.8748400728264882,1.7064608171466658,1.3498377284032161,3.585408668694006,Stayed
2.1523185332019152,198,2,0.08138406538027723,2.841833440786902,0.8181661894519118,2.2671186434116786,-0.06999531603275702,Stayed
-0.3823568032693968,854,0,0.5691113730299405,1.7788098328671245,0.9127227167435569,0.5635969441102484,0.3361606822702166,Churned
3.4196562014375713,561,0,0.15242811971480008,0.11294024687663373,0.13311987370187323,-0.1352837530390561,3.585408668694006,Stayed
3.4196562014375713,870,2,2.925441426091304,1.2800034773601254,2.6284100208078387,2.0923984691243525,2.7730966720880588,Stayed
0.8849808649662593,546,2,3.641032796816909,1.2116579711480655,3.1720157058672127,2.31079868698351,-0.06999531603275702,Stayed
-0.3823568032693968,754,0,-0.6289230368411066,-0.44684420095244715,-0.6326747811193498,-0.703124319472866,-0.47615131433573066,Churned
3.4196562014375713,857,1,-0.3729028966340904,1.1449033320862525,0.0005897805054325334,0.17047655196376466,-0.06999531603275702,Stayed
2.1523185332019152,620,2,2.0631181955868847,2.5939516262790265,2.2971141401755415,2.31079868698351,-0.06999531603275702,Stayed
2.1523185332019152,554,0,-0.41176095189745066,-0.5609696123424832,-0.4930581898686794,-0.5284041451855399,3.1792526703910324,Stayed
3.4196562014375713,405,0,-0.4067435656409179,-0.5416938627938616,-0.4838834811452151,-0.4847241016137084,3.585408668694006,Stayed
4.686993869673228,857,2,1.13554225552277,-0.5609696123424832,0.7686110214016829,2.048718425552521,3.1792526703910324,Stayed
-0.3823568032693968,448,0,-0.5995659895954359,-0.29639141541308567,-0.5687663096137195,-0.615764232329203,-0.47615131433573066,Churned
0.8849808649662593,554,0,2.027863050667311,2.794014754406667,2.33431615836319,1.3061576848313845,-0.47615131433573066,Churned
-0.3823568032693968,746,2,-0.0012426785039010026,3.171668081500695,0.8428012048771186,1.9176782948370261,0.3361606822702166,Stayed
0.8849808649662593,40,0,-0.47036829348971665,-0.5609696123424832,-0.539099461250598,-0.31000392732638227,-0.06999531603275702,Stayed
7.22166920614454,54,0,0.14580943997213974,0.9482381726290416,0.3546924439288277,0.34519672625109077,1.5546286771791378,Stayed
-0.3823568032693968,733,0,0.3979064111381435,1.8613959168707137,0.800647024439739,0.6946370748257431,-0.47615131433573066,Stayed
2.1523185332019152,247,0,1.7544421879110432,-0.19982732392431782,1.30673200855873,1.5245579026905425,2.366940673785085,Stayed
-0.3823568032693968,493,0,-0.6093872563103512,-0.5523356828571632,-0.6459672064636742,-0.7904844066165292,-0.47615131433573066,Churned
-0.3823568032693968,828,0,-0.49054459141492296,-0.4531613336170194,-0.5256812400828258,-0.615764232329203,-0.47615131433573066,Stayed
-0.3823568032693968,857,1,-0.002817283765259721,0.6654036167521515,0.18630634785563063,-0.0042436223235614995,-0.47615131433573066,Stayed
2.1523185332019152,75,2,0.702899443795892,-0.5609696123424832,0.3712807198474861,1.4371978155468794,-0.06999531603275702,Stayed
3.4196562014375713,354,2,1.8399779482950196,-0.5609696123424832,1.2758826794551987,2.31079868698351,2.7730966720880588,Stayed
-0.3823568032693968,154,2,-0.3323634832102962,0.1759571204009736,-0.23469872767145425,0.5635969441102484,-0.47615131433573066,Stayed
-0.3823568032693968,854,0,-0.21042498424168818,-0.3523961172266289,-0.27826601452556476,-0.4847241016137084,-0.06999531603275702,Churned
-0.3823568032693968,192,1,0.6910498719985487,1.8169134179123563,1.0775655637896395,0.9567173362567323,-0.47615131433573066,Stayed
-0.3823568032693968,368,0,-0.614404642566884,-0.39871660832944633,-0.6082033002646252,-0.615764232329203,-0.47615131433573066,Stayed
0.8849808649662593,359,1,-0.4454414915556654,-0.5609696123424832,-0.47758530358459195,-0.3536839708982138,-0.47615131433573066,Stayed
-0.3823568032693968,316,0,-0.41832625519057337,-0.32087223515232066,-0.43303261611347305,-0.615764232329203,-0.47615131433573066,Churned
-0.3823568032693968,857,1,-0.48598090497945967,0.4648462386360846,-0.2728693736996514,-0.1352837530390561,-0.47615131433573066,Stayed
-0.3823568032693968,854,1,3.280368127291462,0.1079668563680952,2.5890443144568867,2.2671186434116786,-0.47615131433573066,Stayed
-0.3823568032693968,883,1,-0.4347662016481489,-0.5609696123424832,-0.5111308565040226,-0.3536839708982138,-0.47615131433573066,Stayed
-0.3823568032693968,928,0,2.5476162280395243,4.086725599135381,3.093582009947469,1.830318207693363,-0.06999531603275702,Churned
-0.3823568032693968,243,1,2.566858438097823,1.9678295628158673,2.5334467536870453,2.2671186434116786,0.3361606822702166,Stayed
-0.3823568032693968,850,0,-0.5648979856207759,0.005348202521106445,-0.45961327360800697,-0.44104405804187685,-0.47615131433573066,Stayed
-0.3823568032693968,356,0,-0.4924127671487384,-0.19806655834054948,-0.4578940640208862,-0.5720841887573714,-0.47615131433573066,Stayed
-0.3823568032693968,548,0,0.5536322026640415,0.9686414299637606,0.7015786202804305,0.30151668267925924,-0.47615131433573066,Churned
-0.3823568032693968,1023,0,-0.487982521837119,-0.49628464510720494,-0.5353759048765412,-0.5720841887573714,-0.47615131433573066,Stayed
-0.3823568032693968,289,0,-0.18595188212870645,-0.04159010106724383,-0.17466057433390317,-0.3536839708982138,-0.47615131433573066,Stayed
-0.3823568032693968,893,0,-0.617340347291451,-0.4935199342344459,-0.6362473825052692,-0.7904844066165292,-0.06999531603275702,Churned
-0.3823568032693968,575,2,-0.14079540581991132,-0.34754628921519687,-0.22224913434423052,1.3061576848313845,3.585408668694006,Stayed
2.1523185332019152,893,0,-0.5703423834736094,-0.5078222932745289,-0.603209206073745,-0.703124319472866,3.1792526703910324,Joined
-0.3823568032693968,828,2,2.2349369866483637,3.005677311950185,2.554454656202839,1.4808778591187108,-0.47615131433573066,Stayed
-0.3823568032693968,714,0,0.5840300906756951,0.7871744576506554,0.6552270525340071,0.17047655196376466,-0.06999531603275702,Churned
-0.3823568032693968,724,0,-0.6125631550578373,-0.482229411061335,-0.6294292488743949,-0.7468043630446976,-0.47615131433573066,Churned
-0.3823568032693968,228,0,-0.6344208111434776,-0.5434391830654915,-0.6632180070524915,-0.7904844066165292,-0.47615131433573066,Churned
0.8849808649662593,868,2,-0.5956161323296548,-0.40402979570502795,-0.5948857157556112,-0.703124319472866,-0.47615131433573066,Joined
-0.3823568032693968,724,0,2.9968324273478215,1.6792802414477994,2.792892253160037,2.136078512696184,-0.06999531603275702,Churned
-0.3823568032693968,430,0,-0.2651892214672482,-0.3201463054818197,-0.2789872439133325,-0.4847241016137084,-0.47615131433573066,Churned
-0.3823568032693968,548,1,3.0666755115677486,1.2402626892282316,2.7621184015505746,2.223438599839847,3.1792526703910324,Stayed
3.4196562014375713,846,1,1.3869453328447852,0.48052323045647793,1.2027366013143799,0.8693572491130692,3.1792526703910324,Stayed
-0.3823568032693968,123,0,-0.6229181862681284,-0.5341411051582238,-0.6516573708776326,-0.7904844066165292,-0.47615131433573066,Churned
